"Year"	"Month"	"State"	"Location"	"Food"	"Ingredient"	"Species"	"Serotype"	"Status"	"Illnesses"	"Hospitalizations"	"Fatalities"
1999	"November"	"Florida"	"Restaurant"	"Seafood, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Florida"	"Grocery Store"	"Sandwich, Cuban"	"NA"	"Unkown"	"Unkown"	"Pending"	2	1	0
1999	"November"	"Florida"	"Restaurant"	"Bread, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"November"	"Florida"	"Restaurant"	"Ground Beef, Hamburger"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Florida"	"Restaurant"	"Deli Meat, Sliced Chicken"	"Chicken"	"Salmonella enterica"	"Unkown"	"Confirmed"	2	2	0
1999	"November"	"Florida"	"Restaurant"	"Chicken, Roasted"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Florida"	"Restaurant"	"Sandwich, Chicken"	"Chicken"	"Salmonella enterica"	"Unkown"	"Suspected"	2	0	0
1999	"November"	"Florida"	"Grocery Store"	"Water"	"NA"	"Unkown"	"Unkown"	"Pending"	3	1	0
1999	"November"	"Florida"	"Restaurant"	"Shrimp Scampi"	"Crustacean"	"Unkown"	"Unkown"	"Pending"	8	0	0
1999	"November"	"Florida"	"Grocery Store"	"Fruit Punch, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1999	"November"	"Florida"	"Restaurant"	"Chicken, Buffalo Wings; Blue Cheese Dressing"	"Chicken"	"Unkown"	"Unkown"	"Pending"	11	0	0
1999	"November"	"Florida"	"Restaurant"	"Shrimp, Fried"	"Crustacean"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Florida"	"Restaurant"	"Fish, Amberjack; Fish, Mackeral"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	16	4	0
1999	"November"	"Hawaii"	"Restaurant"	"Unkown"	"NA"	"Campylobacter jejuni"	"Unkown"	"Confirmed"	33	0	0
1999	"November"	"Hawaii"	"Restaurant"	"Tuna Steak"	"NA"	"Scombroid toxin"	"Unkown"	"Suspected"	2	0	0
1999	"November"	"Illinois"	"Restaurant; Grocery Store"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1999	"November"	"Illinois"	"Restaurant; Private Home/Residence; Religious Facility"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	31	0	0
1999	"November"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	34	2	0
1999	"November"	"Indiana"	"Private Home/Residence; Religious Facility"	"Unkown"	"NA"	"Virus"	"Unkown"	"Suspected"	26	3	0
1999	"November"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1999	"November"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Heidelberg"	"Confirmed"	6	3	0
1999	"November"	"Louisiana"	"Private Home/Residence"	"Oysters, Raw; Hot Sauce, Unspecified; Sauces, Unspecified"	"Shellfish"	"Norovirus genogroup I"	"Unkown"	"Suspected"	5	0	0
1999	"November"	"Maine"	"Private Home/Residence; Religious Facility"	"Stuffing, Unspecified; Turkey, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	6	1	0
1999	"November"	"Maine"	"Restaurant; Private Home/Residence; School/College/University"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	9	0	0
1999	"November"	"Maine"	"Restaurant"	"Pizza, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1999	"November"	"Maryland"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1999	"November"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1999	"November"	"Maryland"	"Grocery Store"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1999	"November"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Michigan"	"Unkown"	"Gravy, Beef; Lettuce-Based Salads Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	20	0	0
1999	"November"	"Michigan"	"Catering Service"	"Lettuce-Based Salads Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	32	1	0
1999	"November"	"Michigan"	"Restaurant"	"Chicken, Sweet And Sour"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"November"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1999	"November"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
1999	"November"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"November"	"Minnesota"	"Grocery Store"	"Grapes, Red"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	18	0	0
1999	"November"	"Minnesota"	"Restaurant"	"Sandwich, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	19	0	0
1999	"November"	"Minnesota"	"Restaurant"	"Sandwich, Unspecified; Ice"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	11	0	0
1999	"November"	"Minnesota"	"Restaurant"	"Mixed Vegetables, Unspecified; Multiple Foods"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	12	1	0
1999	"November"	"Multistate"	"Restaurant"	"Ground Beef, Hamburger"	"Beef"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	14	4	0
1999	"November"	"New Hampshire"	"Private Home/Residence; Catering Service"	"Pasta Salad"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	40	5	0
1999	"November"	"New Hampshire"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	34	0	0
1999	"November"	"New York"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
1999	"November"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	27	0	0
1999	"November"	"Ohio"	"Restaurant"	"Caesar Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	13	0	0
1999	"November"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	12	0	0
1999	"November"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1999	"November"	"Pennsylvania"	"Restaurant"	"Gravy, Unspecified; Turkey, Unspecified"	"Sauces/ Dressings"	"Clostridium perfringens"	"Unkown"	"Confirmed"	125	1	0
1999	"November"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Confirmed"	3	0	0
1999	"November"	"Pennsylvania"	"Unkown"	"Roast Beef, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	32	0	0
1999	"November"	"Tennessee"	"Catering Service"	"Mixed Fruit"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	42	0	0
1999	"November"	"Tennessee"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	11	0	0
1999	"November"	"Utah"	"Private Home/Residence"	"Ice Cream, Homemade"	"Egg"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	4	0	0
1999	"November"	"Wisconsin"	"Restaurant"	"Lasagna, Unspecified; Ravioli, Unspecified; Eggs, Other"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	33	0	0
1999	"November"	"Wisconsin"	"Private Home/Residence"	"Ground Beef, Meatballs"	"Beef"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	20	0	0
1999	"December"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1999	"December"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Arizona"	"Unkown"	"Unkown"	"NA"	"Salmonella enterica"	"Norwich"	"Confirmed"	10	5	0
1999	"December"	"California"	"Restaurant"	"Chicken, Unspecified; Mung Bean Sprouts"	"Chicken"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	108	13	0
1999	"December"	"California"	"Restaurant; Grocery Store"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1999	"December"	"California"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	14	0	0
1999	"December"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	17	0	0
1999	"December"	"California"	"Private Home/Residence"	"Chile Relleno, Unspecified; Pasta Salad; Eggs, Other"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	14	0	0
1999	"December"	"California"	"Private Home/Residence"	"Unspecified Fish"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
1999	"December"	"California"	"Restaurant"	"Burrito, Beef"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1999	"December"	"California"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	8	1	0
1999	"December"	"California"	"Restaurant; Private Home/Residence"	"Lasagna, Beef; Eggs, Unspecified"	"Egg"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	10	0	0
1999	"December"	"Florida"	"Restaurant"	"Multiple Foods"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1999	"December"	"Florida"	"Restaurant"	"Ground Beef, Cheeseburger"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Florida"	"Restaurant"	"Oysters, Raw"	"Oysters, Raw"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
1999	"December"	"Florida"	"Restaurant"	"Fish, Grouper, Unspecified"	"Sauces/ Dressings"	"Clostridium perfringens"	"Unkown"	"Suspected"	2	0	0
1999	"December"	"Florida"	"Restaurant; Private Home/Residence; Grocery Store"	"Multiple Cheeses, Unspecified; Chips And Salsa"	"Cheese"	"Norovirus genogroup I"	"Unkown"	"Suspected"	28	0	0
1999	"December"	"Florida"	"Catering Service"	"Turkey, Unspecified; Potato, Scalloped"	"Turkey"	"Bacillus cereus; Clostridium perfringens"	"Unkown"	"Suspected"	22	0	0
1999	"December"	"Florida"	"Restaurant"	"Potato, Fried"	"Root (Eg. Potato)"	"Unkown"	"Unkown"	"Pending"	8	0	0
1999	"December"	"Florida"	"Restaurant"	"Cake, Brownie"	"Other Baked Goods"	"Heavy metals"	"Unkown"	"Confirmed"	2	0	0
1999	"December"	"Florida"	"Restaurant"	"Buffet"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	2	0	0
1999	"December"	"Florida"	"Restaurant"	"Ground Beef, Hamburger"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Florida"	"Restaurant"	"Caesar Salad"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	7	0	0
1999	"December"	"Florida"	"Restaurant"	"Fish, Mahi Mahi"	"Fin Fish"	"Unkown"	"Unkown"	"Pending"	4	0	0
1999	"December"	"Florida"	"Restaurant"	"Oysters, Unspecified; Vegetable-Based Salads Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Florida"	"Restaurant"	"Pizza, Meat"	"NA"	"Chemical or toxin"	"Unkown"	"Suspected"	5	0	0
1999	"December"	"Georgia"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	44	0	0
1999	"December"	"Georgia"	"Catering Service"	"Salad, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	11	0	0
1999	"December"	"Georgia"	"Restaurant"	"Salsa, Unspecified; Ice; Ground Beef, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	41	4	0
1999	"December"	"Hawaii"	"Unkown"	"Musubi (Rice In Seaweed); Spam"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Hawaii"	"Office/Indoor Workplace"	"Tuna, Unspecified"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	6	0	0
1999	"December"	"Hawaii"	"Restaurant"	"Tuna Steak"	"NA"	"Scombroid toxin"	"Unkown"	"Suspected"	4	4	0
1999	"December"	"Illinois"	"Restaurant"	"Fish, Mahi Mahi"	"NA"	"Scombroid toxin"	"Unkown"	"Suspected"	3	0	0
1999	"December"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1999	"December"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1999	"December"	"Illinois"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	27	0	0
1999	"December"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Indiana"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1999	"December"	"Indiana"	"Restaurant"	"Unkown"	"NA"	"Virus"	"Unkown"	"Suspected"	46	1	0
1999	"December"	"Indiana"	"Restaurant"	"Unkown"	"NA"	"Virus"	"Unkown"	"Suspected"	17	0	0
1999	"December"	"Iowa"	"Restaurant"	"Crab, Steamed; Shrimp, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1999	"December"	"Iowa"	"Private Home/Residence; Catering Service"	"Ham, Unspecified; Beef, Chili; Turkey, Smoked"	"NA"	"Unkown"	"Unkown"	"Pending"	23	0	0
1999	"December"	"Kansas"	"Unkown"	"Sandwich, Other Vegetable"	"NA"	"Unkown"	"Unkown"	"Pending"	130	1	0
1999	"December"	"Maine"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1999	"December"	"Maryland"	"Grocery Store"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1999	"December"	"Maryland"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Maryland"	"Restaurant"	"Bread, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Maryland"	"Restaurant"	"Chicken Salad"	"Chicken; Leafy Green"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Maryland"	"Restaurant"	"Unknown Beverage; Ground Beef, Cheeseburger; French Fries"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	35	1	0
1999	"December"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	26	0	0
1999	"December"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1999	"December"	"Maryland"	"Private Home/Residence"	"Kidney Bean"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1999	"December"	"Massachusetts"	"Restaurant"	"Lasagna, Unspecified"	"Egg"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	15	1	0
1999	"December"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1999	"December"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Michigan"	"Restaurant; Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	40	0	0
1999	"December"	"Michigan"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	62	0	0
1999	"December"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	12	0	0
1999	"December"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1999	"December"	"Minnesota"	"Grocery Store"	"Ground Beef, Unspecified"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	10	5	0
1999	"December"	"Minnesota"	"Catering Service"	"Shrimp Cocktail; Ice Cream, Commercial"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	29	0	0
1999	"December"	"Minnesota"	"Private Home/Residence"	"Soda, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	4	0	0
1999	"December"	"Minnesota"	"Private Home/Residence"	"Potato Salad"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	21	0	0
1999	"December"	"Multistate"	"Unkown"	"Eggs, Quiche"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	18	0	0
1999	"December"	"New Mexico"	"Nursing Home/Assisted Living Facility"	"Unkown"	"NA"	"Salmonella enterica"	"Havana"	"Confirmed"	4	3	2
1999	"December"	"Ohio"	"Restaurant"	"Salad, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	30	0	0
1999	"December"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	16	0	0
1999	"December"	"Ohio"	"Restaurant"	"Fried Rice, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1999	"December"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1999	"December"	"Ohio"	"Catering Service"	"Salad, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	83	1	0
1999	"December"	"Ohio"	"Private Home/Residence"	"Relish Tray"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	9	0	0
1999	"December"	"Ohio"	"School/College/University"	"Cookies, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	150	0	0
1999	"December"	"Oregon"	"Unkown"	"Brie, Unspecified; Cocktail Sauce, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	8	0	0
1999	"December"	"Oregon"	"Unkown"	"Cake, Cheese"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	12	0	0
1999	"December"	"Oregon"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	22	0	0
1999	"December"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	1	0
1999	"December"	"Pennsylvania"	"Catering Service"	"Water; Green Beans, Unspecified; Ice Cream, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	44	0	0
1999	"December"	"Pennsylvania"	"Restaurant"	"Zucchini, Unspecified; Cake, Custard-Filled; Vegetable Dip, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1999	"December"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1999	"December"	"Utah"	"Private Home/Residence"	"Ice Cream, Unspecified"	"Egg"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	3	0	0
1999	"December"	"Washington"	"Unkown"	"Salmon, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	6	0	0
1999	"December"	"Washington"	"Private Home/Residence; Grocery Store"	"Water; Celery, Unspecified; Peppers, Green"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	62	2	0
2000	"January"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Alabama"	"Restaurant; Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Alabama"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"California"	"Restaurant"	"Coleslaw; Chicken"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	9	0	0
2000	"January"	"Florida"	"Restaurant"	"Unknown Food"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	13	0	0
2000	"January"	"Florida"	"Restaurant"	"Sandwich, Roast Beef"	"Beef"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Florida"	"Grocery Store"	"Soup, Bean"	"Vine-Stalk Eg. Tomato; Spices"	"Clostridium perfringens"	"Unkown"	"Suspected"	6	0	0
2000	"January"	"Florida"	"Restaurant"	"Chicken, Buffalo Wings"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Florida"	"Restaurant"	"Cannelloni; House Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Florida"	"Restaurant"	"Pizza, Meat"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	3	0	0
2000	"January"	"Florida"	"Restaurant"	"Greek Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2000	"January"	"Florida"	"Restaurant"	"Steak, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Florida"	"Private Home/Residence"	"Ground Beef, Hamburger; Hot Dog, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	6	2	0
2000	"January"	"Florida"	"School/College/University"	"Other Food"	"NA"	"Hepatitis A"	"Unkown"	"Confirmed"	2	0	0
2000	"January"	"Florida"	"Restaurant"	"Bread, Cornbread Dressing; Salad Bar"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Florida"	"Restaurant; Private Home/Residence"	"Oysters, Raw"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	20	0	0
2000	"January"	"Florida"	"Restaurant"	"Chicken Salad"	"Chicken"	"Salmonella enterica"	"Unkown"	"Suspected"	2	1	0
2000	"January"	"Florida"	"Restaurant"	"Greek Salad"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
2000	"January"	"Georgia"	"Restaurant; Catering Service"	"Mashed Potato/Gravy; Pie, Pecan"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	15	3	0
2000	"January"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	7	0	0
2000	"January"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	3	0	0
2000	"January"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Indiana"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	21	1	0
2000	"January"	"Maryland"	"Restaurant"	"Crab Cakes"	"Egg"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	5	0	0
2000	"January"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
2000	"January"	"Maryland"	"Restaurant"	"Condiment, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
2000	"January"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2000	"January"	"Maryland"	"Restaurant"	"Unspecified Beverage"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2000	"January"	"Michigan"	"Restaurant"	"Sandwich, Monte Cristo"	"NA"	"Unkown"	"Unkown"	"Pending"	4	2	0
2000	"January"	"Michigan"	"Unkown"	"Nachos, Unspecified; Taco, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2000	"January"	"Minnesota"	"Private Home/Residence"	"Sandwich, Cucumber"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	11	0	0
2000	"January"	"Minnesota"	"Nursing Home/Assisted Living Facility"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	71	0	0
2000	"January"	"Minnesota"	"Catering Service"	"Vegetable Dip, Unspecified; Mixed Fruit"	"Fruit, Unspecified"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	44	0	0
2000	"January"	"Minnesota"	"Restaurant"	"Vegetable Dip, Unspecified; Deli Tray; Celery, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	24	0	0
2000	"January"	"Mississippi"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2000	"January"	"Missouri"	"Restaurant"	"Unkown"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	8	2	0
2000	"January"	"Multistate"	"Unkown"	"Bean Dip"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	494	13	0
2000	"January"	"Ohio"	"Restaurant"	"Sandwich, Submarine"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Pennsylvania"	"Restaurant"	"Water; Pickles, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	19	0	0
2000	"January"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
2000	"January"	"Virginia"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	9	0	0
2000	"January"	"Washington"	"Restaurant"	"Multiple Foods"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Washington"	"Restaurant"	"Lettuce-Based Salads Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2000	"January"	"Washington"	"Restaurant"	"Chicken, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2000	"January"	"Washington"	"Restaurant"	"Chicken, Unspecified"	"Chicken"	"Unkown"	"Unkown"	"Pending"	5	0	0
